t,w1,w2,w3
1013.550000,0.017064,-0.019292,0.002925
1013.600000,0.013942,-0.017068,0.004314
1013.650000,0.016540,-0.017423,0.005893
1013.700000,0.022196,-0.018803,0.009489
1013.750000,0.023583,-0.026384,0.013995
1013.800000,0.014294,-0.043620,0.018477
1013.850000,-0.006503,-0.061081,0.024464
1013.900000,-0.033313,-0.062197,0.032986
1013.950000,-0.058187,-0.043240,0.041652
1014.000000,-0.076698,-0.019579,0.047072
1014.050000,-0.090491,-0.008225,0.048369
1014.100000,-0.103735,-0.010548,0.046883
1014.150000,-0.117932,-0.015126,0.044413
1014.200000,-0.131305,-0.013737,0.043134
1014.250000,-0.141728,-0.010711,0.045235
1014.300000,-0.147520,-0.015408,0.050631
1014.350000,-0.145354,-0.028216,0.056292
1014.400000,-0.130000,-0.037999,0.059119
1014.450000,-0.098122,-0.032695,0.058698
1014.500000,-0.052550,-0.008936,0.057237
1014.550000,-0.002686,0.028264,0.057665
1014.600000,0.040741,0.070960,0.061682
1014.650000,0.073934,0.111783,0.068699
1014.700000,0.102066,0.145728,0.075913
1014.750000,0.131273,0.171929,0.080145
1014.800000,0.161244,0.192476,0.080927
1014.850000,0.186978,0.207402,0.081164
1014.900000,0.204577,0.212354,0.082598
1014.950000,0.213715,0.203855,0.080960
1015.000000,0.217004,0.185880,0.068750
1015.050000,0.218527,0.167480,0.044781
1015.100000,0.221079,0.153325,0.018491
1015.150000,0.222760,0.139708,0.000020
1015.200000,0.216479,0.121032,-0.012315
1015.250000,0.195718,0.097463,-0.028084
1015.300000,0.163468,0.073535,-0.050130
1015.350000,0.132269,0.050238,-0.071375
1015.400000,0.111032,0.022244,-0.084005
1015.450000,0.094522,-0.015112,-0.085694
1015.500000,0.070492,-0.058039,-0.078437
1015.550000,0.035709,-0.095749,-0.065745
1015.600000,-0.000305,-0.119882,-0.051795
1015.650000,-0.028588,-0.131636,-0.041803
1015.700000,-0.052512,-0.138649,-0.040547
1015.750000,-0.082194,-0.145980,-0.048044
1015.800000,-0.119926,-0.153766,-0.057243
1015.850000,-0.155717,-0.163777,-0.059066
1015.900000,-0.177545,-0.181765,-0.051094
1015.950000,-0.183254,-0.208874,-0.038764
1016.000000,-0.181013,-0.234827,-0.026473
1016.050000,-0.179791,-0.244741,-0.011755
1016.100000,-0.181885,-0.232312,0.008713
1016.150000,-0.185088,-0.205188,0.031339
1016.200000,-0.189452,-0.178199,0.047737
1016.250000,-0.199101,-0.161581,0.052734
1016.300000,-0.217131,-0.153921,0.047741
1016.350000,-0.240234,-0.144559,0.037797
1016.400000,-0.259336,-0.123978,0.027704
1016.450000,-0.265792,-0.092980,0.020414
1016.500000,-0.257237,-0.060947,0.016913
1016.550000,-0.236938,-0.035103,0.016717
1016.600000,-0.207709,-0.013514,0.019422
1016.650000,-0.169564,0.009674,0.025084
1016.700000,-0.124541,0.034826,0.031410
1016.750000,-0.079422,0.056650,0.032396
1016.800000,-0.040053,0.072435,0.023065
1016.850000,-0.006036,0.086416,0.005621
1016.900000,0.026166,0.104769,-0.011555
1016.950000,0.057893,0.128574,-0.022276
1017.000000,0.087852,0.153357,-0.027509
1017.050000,0.114538,0.174162,-0.030308
1017.100000,0.137949,0.189457,-0.029432
1017.150000,0.159742,0.200757,-0.021529
1017.200000,0.181295,0.209524,-0.008089
1017.250000,0.201674,0.214419,0.003535
1017.300000,0.219035,0.211414,0.007197
1017.350000,0.233003,0.197464,0.003817
1017.400000,0.242758,0.175093,-0.000575
1017.450000,0.244259,0.152373,-0.000362
1017.500000,0.234069,0.136326,0.006216
1017.550000,0.215558,0.126912,0.016541
1017.600000,0.196232,0.118274,0.026045
1017.650000,0.178735,0.103640,0.032931
1017.700000,0.158687,0.078847,0.040713
1017.750000,0.131977,0.044926,0.054162
1017.800000,0.101142,0.008659,0.072564
1017.850000,0.072662,-0.022188,0.088979
1017.900000,0.048941,-0.044885,0.096729
1017.950000,0.025603,-0.061796,0.095589
1018.000000,-0.001657,-0.076318,0.090758
1018.050000,-0.029507,-0.090468,0.085943
1018.100000,-0.049477,-0.104997,0.079434
1018.150000,-0.057369,-0.120033,0.068149
1018.200000,-0.057606,-0.135163,0.053320
1018.250000,-0.058794,-0.149357,0.039590
1018.300000,-0.066381,-0.161282,0.028613
1018.350000,-0.078549,-0.169943,0.015462
1018.400000,-0.088205,-0.174951,-0.006323
1018.450000,-0.090042,-0.175650,-0.035677
1018.500000,-0.086261,-0.169908,-0.063149
1018.550000,-0.084519,-0.154908,-0.080890
1018.600000,-0.090410,-0.130305,-0.089735
1018.650000,-0.102741,-0.099977,-0.094385
1018.700000,-0.115215,-0.069165,-0.096653
1018.750000,-0.121908,-0.040264,-0.097539
1018.800000,-0.121134,-0.012954,-0.101749
1018.850000,-0.114269,0.012372,-0.113636
1018.900000,-0.102925,0.034102,-0.129256
1018.950000,-0.088670,0.052882,-0.136680
1019.000000,-0.073724,0.072173,-0.124551
1019.050000,-0.060202,0.091283,-0.091183
1019.100000,-0.049498,0.100071,-0.047690
1019.150000,-0.043122,0.089336,-0.010215
1019.200000,-0.042071,0.066529,0.014190
1019.250000,-0.044144,0.049945,0.032920
1019.300000,-0.044223,0.045801,0.057539
1019.350000,-0.038915,0.041021,0.089799
1019.400000,-0.029525,0.021421,0.119851
1019.450000,-0.019390,-0.010170,0.137119
1019.500000,-0.010354,-0.038368,0.139794
1019.550000,-0.003489,-0.053131,0.133544
1019.600000,-0.000967,-0.057327,0.124831
1019.650000,-0.004313,-0.059054,0.117017
1019.700000,-0.011258,-0.062342,0.109877
1019.750000,-0.016676,-0.065357,0.100305
1019.800000,-0.016336,-0.063892,0.084496
1019.850000,-0.008401,-0.055641,0.061382
1019.900000,0.006396,-0.042940,0.034628
1019.950000,0.023735,-0.031340,0.010091
1020.000000,0.037326,-0.024109,-0.009826
1020.050000,0.044266,-0.019366,-0.027567
1020.100000,0.048308,-0.013648,-0.044688
1020.150000,0.056160,-0.005424,-0.058361
1020.200000,0.069920,0.006212,-0.067806
1020.250000,0.084074,0.022536,-0.081503
1020.300000,0.090991,0.041913,-0.110525
1020.350000,0.088903,0.058207,-0.152272
1020.400000,0.083127,0.066275,-0.187371
1020.450000,0.079774,0.068045,-0.198050
1020.500000,0.079594,0.069780,-0.185146
1020.550000,0.077989,0.073601,-0.163003
1020.600000,0.070569,0.075877,-0.142585
1020.650000,0.058961,0.075031,-0.123886
1020.700000,0.050976,0.074939,-0.101712
1020.750000,0.052995,0.076899,-0.073762
1020.800000,0.060737,0.074884,-0.041338
1020.850000,0.061384,0.065163,-0.004424
1020.900000,0.048983,0.054639,0.039372
1020.950000,0.033911,0.051105,0.088691
1021.000000,0.032045,0.049207,0.134730
1021.050000,0.046810,0.036005,0.167557
1021.100000,0.065422,0.009920,0.184371
1021.150000,0.072170,-0.015281,0.189394
1021.200000,0.063465,-0.027725,0.188155
1021.250000,0.048642,-0.030502,0.183497
1021.300000,0.036515,-0.033234,0.174652
1021.350000,0.024016,-0.037606,0.158351
1021.400000,0.000344,-0.038115,0.132293
1021.450000,-0.038198,-0.033710,0.098923
1021.500000,-0.080575,-0.030500,0.065064
1021.550000,-0.110776,-0.030548,0.037029
1021.600000,-0.122684,-0.023585,0.016657
1021.650000,-0.121575,0.003429,0.001861
1021.700000,-0.114287,0.048653,-0.010455
1021.750000,-0.103368,0.092853,-0.022031
1021.800000,-0.089492,0.116666,-0.032575
1021.850000,-0.074125,0.117426,-0.040570
1021.900000,-0.056998,0.108197,-0.044257
1021.950000,-0.033457,0.103375,-0.042394
1022.000000,0.000535,0.105607,-0.035709
1022.050000,0.039646,0.103520,-0.028553
1022.100000,0.070274,0.082151,-0.027773
1022.150000,0.083333,0.039526,-0.037555
1022.200000,0.083179,-0.007667,-0.054654
1022.250000,0.082183,-0.040683,-0.070493
1022.300000,0.087463,-0.059984,-0.079452
1022.350000,0.092987,-0.082345,-0.083547
1022.400000,0.085343,-0.117461,-0.087130
1022.450000,0.059201,-0.156360,-0.088681
1022.500000,0.025599,-0.184606,-0.081600
1022.550000,0.001149,-0.199184,-0.063872
1022.600000,-0.009170,-0.207943,-0.043294
1022.650000,-0.014123,-0.215755,-0.029896
1022.700000,-0.023721,-0.217094,-0.024887
1022.750000,-0.039806,-0.204709,-0.020391
1022.800000,-0.057857,-0.181953,-0.009683
1022.850000,-0.073420,-0.160271,0.004458
1022.900000,-0.085815,-0.144537,0.012279
1022.950000,-0.097909,-0.127855,0.007134
1023.000000,-0.112793,-0.103039,-0.007826
1023.050000,-0.129281,-0.072929,-0.023122
1023.100000,-0.141461,-0.046071,-0.033034
1023.150000,-0.145038,-0.026889,-0.042393
1023.200000,-0.142932,-0.013350,-0.063040
1023.250000,-0.141003,-0.000796,-0.101791
1023.300000,-0.139017,0.015245,-0.150049
1023.350000,-0.130080,0.037943,-0.186858
1023.400000,-0.109397,0.067187,-0.195970
1023.450000,-0.079896,0.098027,-0.181211
1023.500000,-0.048359,0.123236,-0.164516
1023.550000,-0.019718,0.139302,-0.166255
1023.600000,0.003863,0.149127,-0.181934
1023.650000,0.022346,0.157875,-0.178308
1023.700000,0.038284,0.167530,-0.122351
1023.750000,0.056192,0.176247,-0.019870
1023.800000,0.079316,0.181989,0.083242
1023.850000,0.106172,0.186029,0.144929
1023.900000,0.130700,0.191820,0.163258
1023.950000,0.147243,0.199274,0.164975
1024.000000,0.156424,0.201668,0.170758
1024.050000,0.165228,0.191598,0.180453
1024.100000,0.179430,0.169702,0.184922
1024.150000,0.195534,0.144137,0.181136
1024.200000,0.202255,0.121361,0.174425
1024.250000,0.192111,0.100698,0.171015
1024.300000,0.170487,0.078542,0.170701
1024.350000,0.150262,0.054247,0.166078
1024.400000,0.138108,0.030123,0.148600
1024.450000,0.129354,0.008584,0.116400
1024.500000,0.115146,-0.008466,0.076956
1024.550000,0.090890,-0.020688,0.041619
1024.600000,0.058106,-0.033085,0.017081
1024.650000,0.021949,-0.055529,0.002271
1024.700000,-0.011701,-0.093269,-0.007834
1024.750000,-0.040639,-0.138516,-0.017232
1024.800000,-0.069786,-0.175612,-0.027032
1024.850000,-0.105197,-0.195598,-0.036449
1024.900000,-0.142703,-0.204682,-0.044661
1024.950000,-0.168478,-0.217192,-0.051924
1025.000000,-0.174250,-0.240304,-0.059248
1025.050000,-0.168908,-0.267635,-0.067140
1025.100000,-0.171143,-0.287830,-0.075157
1025.150000,-0.189157,-0.296392,-0.083287
1025.200000,-0.209916,-0.296226,-0.093429
1025.250000,-0.212850,-0.286704,-0.108249
1025.300000,-0.193279,-0.257358,-0.127898
1025.350000,-0.165844,-0.199601,-0.148651
1025.400000,-0.144438,-0.124219,-0.165363
1025.450000,-0.126612,-0.057647,-0.174621
1025.500000,-0.101259,-0.016321,-0.176164
1025.550000,-0.065457,0.008589,-0.173462
1025.600000,-0.028147,0.036473,-0.172852
1025.650000,0.000269,0.073266,-0.179364
1025.700000,0.017220,0.108237,-0.191936
1025.750000,0.026970,0.130842,-0.203439
1025.800000,0.034177,0.142710,-0.205670
1025.850000,0.040721,0.152057,-0.194249
1025.900000,0.046911,0.162280,-0.170578
1025.950000,0.052529,0.169723,-0.142027
1026.000000,0.056472,0.169860,-0.119320
1026.050000,0.057758,0.162015,-0.107949
1026.100000,0.057662,0.148511,-0.098047
1026.150000,0.059002,0.131997,-0.066759
1026.200000,0.062164,0.115065,0.000774
1026.250000,0.063647,0.101345,0.091794
1026.300000,0.060729,0.093771,0.173775
1026.350000,0.055942,0.090168,0.223048
1026.400000,0.054097,0.082990,0.241902
1026.450000,0.056301,0.066902,0.248603
1026.500000,0.059680,0.046156,0.256451
1026.550000,0.062607,0.030925,0.264861
1026.600000,0.067130,0.026148,0.266185
1026.650000,0.074066,0.027124,0.255739
1026.700000,0.077704,0.026327,0.234579
1026.750000,0.069410,0.021648,0.205831
1026.800000,0.047457,0.016447,0.172204
1026.850000,0.021140,0.013462,0.137648
1026.900000,0.003617,0.011692,0.108068
1026.950000,0.000185,0.009211,0.087275
1027.000000,0.003945,0.006210,0.072299
1027.050000,0.004554,0.004238,0.055541
1027.100000,0.000327,0.004498,0.034079
1027.150000,-0.001472,0.007881,0.014994
1027.200000,0.005261,0.015020,0.006932
1027.250000,0.019000,0.025228,0.006122
1027.300000,0.033146,0.035809,-0.003887
1027.350000,0.042556,0.042567,-0.034815
1027.400000,0.048050,0.041369,-0.079217
1027.450000,0.054741,0.030309,-0.118465
1027.500000,0.064998,0.010948,-0.142744
1027.550000,0.074147,-0.012629,-0.157167
1027.600000,0.075022,-0.036266,-0.169584
1027.650000,0.065947,-0.056769,-0.178902
1027.700000,0.052364,-0.070464,-0.176980
1027.750000,0.040761,-0.073367,-0.158397
1027.800000,0.033002,-0.065955,-0.126689
1027.850000,0.027384,-0.056830,-0.093021
1027.900000,0.022725,-0.056605,-0.069031
1027.950000,0.019232,-0.065849,-0.058258
1028.000000,0.016302,-0.072687,-0.053999
1028.050000,0.011328,-0.066078,-0.046964
1028.100000,0.001791,-0.049470,-0.034373
1028.150000,-0.011889,-0.036915,-0.020078
1028.200000,-0.027381,-0.036589,-0.007770
1028.250000,-0.044005,-0.042676,0.002524
1028.300000,-0.062317,-0.044105,0.011899
1028.350000,-0.080140,-0.036628,0.019777
1028.400000,-0.092842,-0.023436,0.024932
1028.450000,-0.098071,-0.007635,0.027932
1028.500000,-0.096989,0.010497,0.030551
1028.550000,-0.090783,0.028811,0.032607
1028.600000,-0.079320,0.040483,0.031713
1028.650000,-0.064211,0.039012,0.027825
1028.700000,-0.050258,0.025566,0.025739
1028.750000,-0.041455,0.009271,0.030570
1028.800000,-0.037170,-0.001960,0.041953
1028.850000,-0.034177,-0.009961,0.054261
1028.900000,-0.031196,-0.022301,0.062026
1028.950000,-0.029773,-0.040211,0.064450
1029.000000,-0.031402,-0.054698,0.064740
1029.050000,-0.035001,-0.056042,0.066012
1029.100000,-0.036580,-0.043678,0.068450
1029.150000,-0.030695,-0.024293,0.069761
1029.200000,-0.014277,-0.003554,0.067517
1029.250000,0.009012,0.016668,0.061394
1029.300000,0.030107,0.035205,0.053623
1029.350000,0.042608,0.050129,0.046044
1029.400000,0.048164,0.060919,0.036248
1029.450000,0.052572,0.070166,0.018850
1029.500000,0.058791,0.081930,-0.008127
1029.550000,0.066059,0.098084,-0.039586
1029.600000,0.074666,0.116456,-0.067396
1029.650000,0.087701,0.132880,-0.087076
1029.700000,0.106072,0.144795,-0.099642
1029.750000,0.124721,0.151663,-0.108351
1029.800000,0.137109,0.151095,-0.115370
1029.850000,0.142287,0.136766,-0.121282
1029.900000,0.144887,0.104214,-0.125316
1029.950000,0.147872,0.059427,-0.124145
1030.000000,0.146994,0.017624,-0.112074
1030.050000,0.134093,-0.009198,-0.086034
1030.100000,0.106159,-0.021141,-0.051335
1030.150000,0.069761,-0.026211,-0.018899
1030.200000,0.034901,-0.031691,0.005379
1030.250000,0.005663,-0.041198,0.024880
1030.300000,-0.019755,-0.055694,0.044466
1030.350000,-0.041228,-0.073672,0.063858
1030.400000,-0.054418,-0.091945,0.081342
1030.450000,-0.056803,-0.107909,0.098402
1030.500000,-0.052490,-0.119459,0.116169
1030.550000,-0.049725,-0.122395,0.130662
1030.600000,-0.054053,-0.110422,0.135291
1030.650000,-0.063474,-0.080755,0.127409
1030.700000,-0.070012,-0.040860,0.110822
1030.750000,-0.068115,-0.006500,0.090473
1030.800000,-0.062675,0.010223,0.065859
1030.850000,-0.065277,0.009694,0.034324
1030.900000,-0.079937,0.000668,0.000441
1030.950000,-0.096821,-0.009896,-0.024822
1031.000000,-0.103829,-0.020960,-0.035077
1031.050000,-0.100759,-0.033946,-0.033213
1031.100000,-0.097721,-0.048873,-0.025071
1031.150000,-0.101390,-0.064349,-0.013283
1031.200000,-0.107724,-0.078741,0.000996
1031.250000,-0.108544,-0.089204,0.013916
1031.300000,-0.100696,-0.090989,0.020244
1031.350000,-0.086677,-0.080399,0.018470
1031.400000,-0.069004,-0.058450,0.012413
1031.450000,-0.047250,-0.029652,0.007387
1031.500000,-0.020956,0.002556,0.005175
1031.550000,0.006731,0.036477,0.002368
1031.600000,0.031314,0.068484,-0.006263
1031.650000,0.052466,0.092848,-0.021705
1031.700000,0.073714,0.106863,-0.037645
1031.750000,0.096654,0.113090,-0.045031
1031.800000,0.119011,0.115067,-0.041204
1031.850000,0.138761,0.112987,-0.033301
1031.900000,0.156534,0.105413,-0.030830
1031.950000,0.172716,0.094364,-0.036327
1032.000000,0.185967,0.086029,-0.045071
1032.050000,0.195712,0.084614,-0.051779
1032.100000,0.201736,0.087306,-0.054768
1032.150000,0.200003,0.087542,-0.054374
1032.200000,0.183282,0.081565,-0.050463
1032.250000,0.148476,0.070200,-0.043690
1032.300000,0.101381,0.056159,-0.038142
1032.350000,0.053103,0.041934,-0.038433
1032.400000,0.013385,0.030045,-0.041380
1032.450000,-0.013619,0.022942,-0.034736
1032.500000,-0.030380,0.020060,-0.010846
1032.550000,-0.042951,0.015381,0.019902
1032.600000,-0.056144,0.001872,0.036198
1032.650000,-0.071214,-0.020142,0.028045
1032.700000,-0.086753,-0.042181,0.007872
1032.750000,-0.100847,-0.056917,-0.003246
1032.800000,-0.112216,-0.065831,0.002290
1032.850000,-0.119503,-0.076292,0.014754
1032.900000,-0.120736,-0.092860,0.022975
1032.950000,-0.114869,-0.112261,0.026659
1033.000000,-0.103645,-0.125800,0.032381
1033.050000,-0.090847,-0.126364,0.043919
1033.100000,-0.079765,-0.113888,0.059570
1033.150000,-0.072148,-0.094877,0.075097
1033.200000,-0.068884,-0.077466,0.085725
1033.250000,-0.069925,-0.066834,0.087030
1033.300000,-0.073213,-0.063479,0.077448
1033.350000,-0.074339,-0.064517,0.060607
1033.400000,-0.068468,-0.066448,0.043709
1033.450000,-0.054835,-0.066659,0.032753
1033.500000,-0.040342,-0.063232,0.029239
1033.550000,-0.035863,-0.055362,0.030564
1033.600000,-0.045151,-0.044770,0.031975
1033.650000,-0.058487,-0.035223,0.029140
1033.700000,-0.061656,-0.029035,0.022110
1033.750000,-0.050796,-0.023918,0.016859
1033.800000,-0.033899,-0.014349,0.019341
1033.850000,-0.018952,0.003069,0.026870
1033.900000,-0.006625,0.026058,0.028742
1033.950000,0.006208,0.049654,0.017912
1034.000000,0.022811,0.072225,-0.000555
1034.050000,0.046666,0.096356,-0.015554
1034.100000,0.078796,0.123348,-0.021838
1034.150000,0.113585,0.148801,-0.022682
1034.200000,0.140839,0.165274,-0.022656
1034.250000,0.153461,0.169455,-0.021350
1034.300000,0.152465,0.165533,-0.015273
1034.350000,0.145945,0.160565,-0.003258
1034.400000,0.144457,0.157476,0.013016
1034.450000,0.152934,0.153855,0.031766
1034.500000,0.161208,0.146136,0.050685
1034.550000,0.146059,0.131694,0.065897
1034.600000,0.093478,0.107068,0.075276
1034.650000,0.021325,0.069468,0.081191
1034.700000,-0.030702,0.023854,0.087078
1034.750000,-0.040229,-0.015083,0.092560
1034.800000,-0.022815,-0.034292,0.093498
1034.850000,-0.008838,-0.036056,0.085900
1034.900000,-0.009635,-0.035397,0.069549
1034.950000,-0.012426,-0.042415,0.048753
1035.000000,-0.001745,-0.052017,0.029181
1035.050000,0.021698,-0.053460,0.013531
1035.100000,0.042729,-0.045388,0.000571
1035.150000,0.048235,-0.037152,-0.012384
1035.200000,0.039966,-0.037642,-0.026951
1035.250000,0.030462,-0.047908,-0.042505
1035.300000,0.028292,-0.064370,-0.056463
1035.350000,0.030533,-0.083961,-0.067100
1035.400000,0.028883,-0.104585,-0.076909
1035.450000,0.018505,-0.124324,-0.090642
1035.500000,-0.000689,-0.141860,-0.108138
1035.550000,-0.027799,-0.155181,-0.122183
1035.600000,-0.061597,-0.159147,-0.126759
1035.650000,-0.097363,-0.147577,-0.124546
1035.700000,-0.126969,-0.120250,-0.122253
1035.750000,-0.144512,-0.086688,-0.120751
1035.800000,-0.150260,-0.060014,-0.114372
1035.850000,-0.147859,-0.045509,-0.099190
1035.900000,-0.139441,-0.036251,-0.078222
1035.950000,-0.125078,-0.021374,-0.057981
1036.000000,-0.105886,0.001852,-0.042110
1036.050000,-0.085154,0.025696,-0.028946
1036.100000,-0.065350,0.041230,-0.014278
1036.150000,-0.045795,0.047353,0.003719
1036.200000,-0.025459,0.049811,0.022340
1036.250000,-0.006785,0.053603,0.038050
1036.300000,0.006343,0.058362,0.051431
1036.350000,0.014386,0.060584,0.066320
1036.400000,0.022753,0.058725,0.083720
1036.450000,0.034941,0.055246,0.098118
1036.500000,0.047391,0.053530,0.102180
1036.550000,0.053464,0.052957,0.096177
1036.600000,0.050632,0.047778,0.089708
1036.650000,0.041652,0.032748,0.090864
1036.700000,0.030912,0.010802,0.096438
1036.750000,0.022162,-0.007564,0.096680
1036.800000,0.018075,-0.014863,0.087372
1036.850000,0.019154,-0.013864,0.073239
1036.900000,0.023105,-0.011915,0.061043
1036.950000,0.026542,-0.010989,0.053349
1037.000000,0.027560,-0.006547,0.048999
1037.050000,0.026250,0.005154,0.045959
1037.100000,0.023080,0.021665,0.042528
1037.150000,0.017957,0.037196,0.038501
1037.200000,0.010983,0.049602,0.036296
1037.250000,0.002951,0.062345,0.038102
1037.300000,-0.004824,0.079007,0.040548
1037.350000,-0.010216,0.098245,0.036143
1037.400000,-0.010350,0.114985,0.024219
1037.450000,-0.003205,0.123887,0.016963
1037.500000,0.010577,0.121104,0.026735
1037.550000,0.027542,0.106632,0.048742
1037.600000,0.043368,0.087398,0.065077
1037.650000,0.055500,0.074257,0.064611
1037.700000,0.064109,0.072234,0.051546
