t,u1,u2
9.9510e+02,1.3730e+01,1.1733e+01
9.9515e+02,1.3790e+01,1.1519e+01
9.9520e+02,1.3603e+01,1.1287e+01
9.9525e+02,1.3303e+01,1.1188e+01
9.9530e+02,1.3084e+01,1.1265e+01
9.9535e+02,1.3055e+01,1.1415e+01
9.9540e+02,1.3178e+01,1.1491e+01
9.9545e+02,1.3312e+01,1.1435e+01
9.9550e+02,1.3334e+01,1.1322e+01
9.9555e+02,1.3237e+01,1.1262e+01
9.9560e+02,1.3139e+01,1.1305e+01
9.9565e+02,1.3193e+01,1.1424e+01
9.9570e+02,1.3445e+01,1.1563e+01
9.9575e+02,1.3741e+01,1.1659e+01
9.9580e+02,1.3824e+01,1.1651e+01
9.9585e+02,1.3588e+01,1.1544e+01
9.9590e+02,1.3196e+01,1.1447e+01
9.9595e+02,1.2905e+01,1.1470e+01
9.9600e+02,1.2810e+01,1.1583e+01
9.9605e+02,1.2800e+01,1.1636e+01
9.9610e+02,1.2741e+01,1.1531e+01
9.9615e+02,1.2637e+01,1.1336e+01
9.9620e+02,1.2595e+01,1.1167e+01
9.9625e+02,1.2683e+01,1.1042e+01
9.9630e+02,1.2898e+01,1.0895e+01
9.9635e+02,1.3214e+01,1.0717e+01
9.9640e+02,1.3576e+01,1.0575e+01
9.9645e+02,1.3882e+01,1.0495e+01
9.9650e+02,1.4031e+01,1.0438e+01
9.9655e+02,1.4017e+01,1.0402e+01
9.9660e+02,1.3964e+01,1.0465e+01
9.9665e+02,1.4009e+01,1.0669e+01
9.9670e+02,1.4148e+01,1.0917e+01
9.9675e+02,1.4198e+01,1.1071e+01
9.9680e+02,1.3938e+01,1.1086e+01
9.9685e+02,1.3382e+01,1.0995e+01
9.9690e+02,1.2869e+01,1.0827e+01
9.9695e+02,1.2737e+01,1.0632e+01
9.9700e+02,1.2926e+01,1.0519e+01
9.9705e+02,1.3052e+01,1.0598e+01
9.9710e+02,1.2902e+01,1.0858e+01
9.9715e+02,1.2664e+01,1.1128e+01
9.9720e+02,1.2647e+01,1.1208e+01
9.9725e+02,1.2880e+01,1.1066e+01
9.9730e+02,1.3094e+01,1.0859e+01
9.9735e+02,1.3055e+01,1.0760e+01
9.9740e+02,1.2795e+01,1.0816e+01
9.9745e+02,1.2533e+01,1.0954e+01
9.9750e+02,1.2433e+01,1.1080e+01
9.9755e+02,1.2473e+01,1.1161e+01
9.9760e+02,1.2557e+01,1.1223e+01
9.9765e+02,1.2650e+01,1.1287e+01
9.9770e+02,1.2789e+01,1.1359e+01
9.9775e+02,1.2986e+01,1.1456e+01
9.9780e+02,1.3167e+01,1.1565e+01
9.9785e+02,1.3227e+01,1.1620e+01
9.9790e+02,1.3164e+01,1.1581e+01
9.9795e+02,1.3126e+01,1.1498e+01
9.9800e+02,1.3247e+01,1.1456e+01
9.9805e+02,1.3459e+01,1.1436e+01
9.9810e+02,1.3554e+01,1.1322e+01
9.9815e+02,1.3413e+01,1.1103e+01
9.9820e+02,1.3171e+01,1.0938e+01
9.9825e+02,1.3105e+01,1.0984e+01
9.9830e+02,1.3319e+01,1.1241e+01
9.9835e+02,1.3590e+01,1.1551e+01
9.9840e+02,1.3572e+01,1.1742e+01
9.9845e+02,1.3170e+01,1.1729e+01
9.9850e+02,1.2654e+01,1.1538e+01
9.9855e+02,1.2354e+01,1.1260e+01
9.9860e+02,1.2344e+01,1.0974e+01
9.9865e+02,1.2478e+01,1.0733e+01
9.9870e+02,1.2618e+01,1.0582e+01
9.9875e+02,1.2736e+01,1.0546e+01
9.9880e+02,1.2817e+01,1.0589e+01
9.9885e+02,1.2811e+01,1.0616e+01
9.9890e+02,1.2714e+01,1.0566e+01
9.9895e+02,1.2609e+01,1.0480e+01
9.9900e+02,1.2588e+01,1.0462e+01
9.9905e+02,1.2659e+01,1.0580e+01
9.9910e+02,1.2761e+01,1.0798e+01
9.9915e+02,1.2848e+01,1.0981e+01
9.9920e+02,1.2932e+01,1.1010e+01
9.9925e+02,1.3026e+01,1.0892e+01
9.9930e+02,1.3100e+01,1.0745e+01
9.9935e+02,1.3109e+01,1.0663e+01
9.9940e+02,1.3052e+01,1.0634e+01
9.9945e+02,1.2973e+01,1.0603e+01
9.9950e+02,1.2926e+01,1.0561e+01
9.9955e+02,1.2931e+01,1.0519e+01
9.9960e+02,1.2946e+01,1.0445e+01
9.9965e+02,1.2896e+01,1.0325e+01
9.9970e+02,1.2771e+01,1.0250e+01
9.9975e+02,1.2671e+01,1.0321e+01
9.9980e+02,1.2704e+01,1.0461e+01
9.9985e+02,1.2857e+01,1.0456e+01
9.9990e+02,1.2992e+01,1.0212e+01
9.9995e+02,1.2996e+01,9.8984e+00
1.0000e+03,1.2912e+01,9.7937e+00
1.0000e+03,1.2866e+01,9.9880e+00
1.0001e+03,1.2898e+01,1.0270e+01
1.0001e+03,1.2931e+01,1.0342e+01
1.0002e+03,1.2908e+01,1.0156e+01
1.0002e+03,1.2875e+01,9.9546e+00
1.0003e+03,1.2910e+01,9.9808e+00
1.0004e+03,1.3012e+01,1.0227e+01
1.0004e+03,1.3080e+01,1.0497e+01
1.0005e+03,1.3020e+01,1.0679e+01
1.0005e+03,1.2841e+01,1.0833e+01
1.0005e+03,1.2649e+01,1.1005e+01
1.0006e+03,1.2568e+01,1.1123e+01
1.0006e+03,1.2653e+01,1.1072e+01
1.0007e+03,1.2860e+01,1.0836e+01
1.0008e+03,1.3084e+01,1.0562e+01
1.0008e+03,1.3265e+01,1.0428e+01
1.0009e+03,1.3402e+01,1.0483e+01
1.0009e+03,1.3470e+01,1.0623e+01
1.0010e+03,1.3405e+01,1.0738e+01
1.0010e+03,1.3197e+01,1.0809e+01
1.0010e+03,1.2953e+01,1.0869e+01
1.0011e+03,1.2807e+01,1.0918e+01
1.0011e+03,1.2800e+01,1.0878e+01
1.0012e+03,1.2873e+01,1.0641e+01
1.0012e+03,1.2963e+01,1.0207e+01
1.0013e+03,1.3047e+01,9.7536e+00
1.0014e+03,1.3105e+01,9.5019e+00
1.0014e+03,1.3087e+01,9.5549e+00
1.0015e+03,1.2985e+01,9.8455e+00
1.0015e+03,1.2880e+01,1.0182e+01
1.0015e+03,1.2860e+01,1.0380e+01
1.0016e+03,1.2907e+01,1.0391e+01
1.0016e+03,1.2912e+01,1.0314e+01
1.0017e+03,1.2801e+01,1.0301e+01
1.0018e+03,1.2613e+01,1.0430e+01
1.0018e+03,1.2436e+01,1.0652e+01
1.0019e+03,1.2328e+01,1.0842e+01
1.0019e+03,1.2305e+01,1.0906e+01
1.0020e+03,1.2358e+01,1.0864e+01
1.0020e+03,1.2436e+01,1.0817e+01
1.0020e+03,1.2452e+01,1.0818e+01
1.0021e+03,1.2342e+01,1.0817e+01
1.0021e+03,1.2153e+01,1.0742e+01
1.0022e+03,1.2042e+01,1.0614e+01
1.0022e+03,1.2130e+01,1.0539e+01
1.0023e+03,1.2380e+01,1.0577e+01
1.0024e+03,1.2649e+01,1.0677e+01
1.0024e+03,1.2841e+01,1.0785e+01
1.0025e+03,1.2985e+01,1.0948e+01
1.0025e+03,1.3181e+01,1.1248e+01
1.0025e+03,1.3450e+01,1.1666e+01
1.0026e+03,1.3675e+01,1.2037e+01
1.0026e+03,1.3749e+01,1.2168e+01
1.0027e+03,1.3679e+01,1.2028e+01
1.0028e+03,1.3505e+01,1.1800e+01
1.0028e+03,1.3225e+01,1.1698e+01
1.0029e+03,1.2864e+01,1.1699e+01
1.0029e+03,1.2546e+01,1.1562e+01
1.0030e+03,1.2437e+01,1.1140e+01
1.0030e+03,1.2572e+01,1.0594e+01
1.0030e+03,1.2786e+01,1.0255e+01
1.0031e+03,1.2862e+01,1.0266e+01
1.0031e+03,1.2763e+01,1.0436e+01
1.0032e+03,1.2673e+01,1.0509e+01
1.0032e+03,1.2800e+01,1.0476e+01
1.0033e+03,1.3150e+01,1.0546e+01
1.0034e+03,1.3518e+01,1.0848e+01
1.0034e+03,1.3689e+01,1.1261e+01
1.0035e+03,1.3616e+01,1.1536e+01
1.0035e+03,1.3439e+01,1.1545e+01
1.0035e+03,1.3344e+01,1.1388e+01
1.0036e+03,1.3407e+01,1.1273e+01
1.0036e+03,1.3542e+01,1.1317e+01
1.0037e+03,1.3612e+01,1.1492e+01
1.0038e+03,1.3584e+01,1.1724e+01
1.0038e+03,1.3545e+01,1.1986e+01
1.0039e+03,1.3578e+01,1.2280e+01
1.0039e+03,1.3657e+01,1.2573e+01
1.0040e+03,1.3693e+01,1.2771e+01
1.0040e+03,1.3657e+01,1.2777e+01
1.0040e+03,1.3613e+01,1.2593e+01
1.0041e+03,1.3624e+01,1.2346e+01
1.0041e+03,1.3644e+01,1.2202e+01
1.0042e+03,1.3558e+01,1.2228e+01
1.0042e+03,1.3336e+01,1.2337e+01
1.0043e+03,1.3110e+01,1.2378e+01
1.0044e+03,1.3052e+01,1.2285e+01
1.0044e+03,1.3182e+01,1.2143e+01
1.0045e+03,1.3351e+01,1.2074e+01
1.0045e+03,1.3398e+01,1.2086e+01
1.0045e+03,1.3284e+01,1.2070e+01
1.0046e+03,1.3056e+01,1.1948e+01
1.0046e+03,1.2785e+01,1.1806e+01
1.0047e+03,1.2538e+01,1.1842e+01
1.0048e+03,1.2339e+01,1.2122e+01
1.0048e+03,1.2142e+01,1.2451e+01
1.0049e+03,1.1912e+01,1.2557e+01
1.0049e+03,1.1758e+01,1.2406e+01
1.0050e+03,1.1921e+01,1.2275e+01
1.0050e+03,1.2501e+01,1.2423e+01
1.0050e+03,1.3227e+01,1.2770e+01
1.0051e+03,1.3614e+01,1.3002e+01
1.0051e+03,1.3417e+01,1.2949e+01
1.0052e+03,1.2854e+01,1.2734e+01
1.0052e+03,1.2358e+01,1.2589e+01
1.0053e+03,1.2185e+01,1.2600e+01
1.0054e+03,1.2277e+01,1.2655e+01
1.0054e+03,1.2385e+01,1.2587e+01
1.0055e+03,1.2290e+01,1.2345e+01
1.0055e+03,1.1984e+01,1.2044e+01
1.0055e+03,1.1699e+01,1.1856e+01
1.0056e+03,1.1723e+01,1.1852e+01
1.0056e+03,1.2118e+01,1.1938e+01
1.0057e+03,1.2635e+01,1.1942e+01
1.0058e+03,1.2953e+01,1.1794e+01
1.0058e+03,1.2970e+01,1.1584e+01
1.0059e+03,1.2824e+01,1.1438e+01
1.0059e+03,1.2660e+01,1.1380e+01
1.0060e+03,1.2480e+01,1.1346e+01
1.0060e+03,1.2259e+01,1.1317e+01
1.0060e+03,1.2080e+01,1.1357e+01
1.0061e+03,1.2065e+01,1.1509e+01
1.0061e+03,1.2252e+01,1.1699e+01
1.0062e+03,1.2541e+01,1.1830e+01
1.0062e+03,1.2719e+01,1.1897e+01
1.0063e+03,1.2628e+01,1.1949e+01
1.0064e+03,1.2340e+01,1.1994e+01
1.0064e+03,1.2094e+01,1.2014e+01
1.0065e+03,1.2064e+01,1.2059e+01
1.0065e+03,1.2223e+01,1.2210e+01
1.0065e+03,1.2416e+01,1.2446e+01
1.0066e+03,1.2505e+01,1.2616e+01
1.0066e+03,1.2462e+01,1.2579e+01
1.0067e+03,1.2345e+01,1.2359e+01
1.0068e+03,1.2199e+01,1.2132e+01
1.0068e+03,1.2030e+01,1.2089e+01
1.0069e+03,1.1864e+01,1.2277e+01
1.0069e+03,1.1758e+01,1.2550e+01
1.0070e+03,1.1729e+01,1.2699e+01
1.0070e+03,1.1729e+01,1.2658e+01
1.0070e+03,1.1706e+01,1.2553e+01
1.0071e+03,1.1659e+01,1.2539e+01
1.0071e+03,1.1623e+01,1.2627e+01
1.0072e+03,1.1622e+01,1.2705e+01
1.0072e+03,1.1665e+01,1.2689e+01
1.0073e+03,1.1750e+01,1.2608e+01
1.0074e+03,1.1853e+01,1.2524e+01
1.0074e+03,1.1908e+01,1.2441e+01
1.0075e+03,1.1836e+01,1.2325e+01
1.0075e+03,1.1658e+01,1.2193e+01
1.0075e+03,1.1495e+01,1.2127e+01
1.0076e+03,1.1425e+01,1.2178e+01
1.0076e+03,1.1424e+01,1.2290e+01
1.0077e+03,1.1410e+01,1.2337e+01
1.0078e+03,1.1292e+01,1.2244e+01
1.0078e+03,1.1028e+01,1.2042e+01
1.0079e+03,1.0670e+01,1.1834e+01
1.0079e+03,1.0380e+01,1.1700e+01
1.0080e+03,1.0324e+01,1.1665e+01
1.0080e+03,1.0510e+01,1.1723e+01
1.0080e+03,1.0775e+01,1.1850e+01
1.0081e+03,1.0949e+01,1.1985e+01
1.0081e+03,1.1008e+01,1.2042e+01
1.0082e+03,1.1033e+01,1.1953e+01
1.0082e+03,1.1064e+01,1.1733e+01
1.0083e+03,1.1069e+01,1.1479e+01
1.0084e+03,1.1029e+01,1.1318e+01
1.0084e+03,1.0992e+01,1.1295e+01
1.0085e+03,1.1013e+01,1.1340e+01
1.0085e+03,1.1101e+01,1.1357e+01
1.0085e+03,1.1222e+01,1.1325e+01
1.0086e+03,1.1313e+01,1.1299e+01
1.0086e+03,1.1325e+01,1.1307e+01
1.0087e+03,1.1275e+01,1.1305e+01
1.0088e+03,1.1237e+01,1.1266e+01
1.0088e+03,1.1281e+01,1.1248e+01
1.0089e+03,1.1408e+01,1.1320e+01
1.0089e+03,1.1537e+01,1.1443e+01
1.0090e+03,1.1576e+01,1.1513e+01
1.0090e+03,1.1494e+01,1.1467e+01
1.0090e+03,1.1350e+01,1.1329e+01
1.0091e+03,1.1243e+01,1.1222e+01
1.0091e+03,1.1237e+01,1.1303e+01
1.0092e+03,1.1305e+01,1.1643e+01
1.0092e+03,1.1379e+01,1.2163e+01
1.0093e+03,1.1429e+01,1.2647e+01
1.0094e+03,1.1483e+01,1.2885e+01
1.0094e+03,1.1583e+01,1.2835e+01
1.0095e+03,1.1727e+01,1.2640e+01
1.0095e+03,1.1867e+01,1.2466e+01
1.0095e+03,1.1959e+01,1.2356e+01
1.0096e+03,1.1999e+01,1.2255e+01
1.0096e+03,1.2011e+01,1.2156e+01
1.0097e+03,1.2033e+01,1.2144e+01
1.0098e+03,1.2101e+01,1.2258e+01
1.0098e+03,1.2222e+01,1.2387e+01
1.0099e+03,1.2354e+01,1.2365e+01
1.0099e+03,1.2419e+01,1.2152e+01
1.0100e+03,1.2376e+01,1.1921e+01
1.0100e+03,1.2284e+01,1.1919e+01
1.0100e+03,1.2272e+01,1.2118e+01
1.0101e+03,1.2434e+01,1.2141e+01
1.0101e+03,1.2727e+01,1.1747e+01
1.0102e+03,1.2988e+01,1.1209e+01
1.0102e+03,1.3063e+01,1.1024e+01
1.0103e+03,1.2959e+01,1.1410e+01
1.0104e+03,1.2829e+01,1.2103e+01
1.0104e+03,1.2820e+01,1.2644e+01
1.0105e+03,1.2928e+01,1.2804e+01
1.0105e+03,1.3022e+01,1.2693e+01
1.0105e+03,1.3014e+01,1.2525e+01
1.0106e+03,1.2944e+01,1.2405e+01
1.0106e+03,1.2902e+01,1.2312e+01
1.0107e+03,1.2914e+01,1.2204e+01
1.0108e+03,1.2899e+01,1.2089e+01
1.0108e+03,1.2785e+01,1.1987e+01
1.0109e+03,1.2623e+01,1.1884e+01
1.0109e+03,1.2522e+01,1.1757e+01
1.0110e+03,1.2499e+01,1.1600e+01
1.0110e+03,1.2440e+01,1.1411e+01
1.0110e+03,1.2259e+01,1.1204e+01
1.0111e+03,1.2034e+01,1.1055e+01
1.0111e+03,1.1895e+01,1.1059e+01
1.0112e+03,1.1856e+01,1.1228e+01
1.0112e+03,1.1828e+01,1.1482e+01
1.0113e+03,1.1755e+01,1.1702e+01
1.0114e+03,1.1687e+01,1.1768e+01
1.0114e+03,1.1716e+01,1.1626e+01
1.0115e+03,1.1851e+01,1.1366e+01
1.0115e+03,1.1990e+01,1.1181e+01
1.0115e+03,1.2008e+01,1.1216e+01
1.0116e+03,1.1868e+01,1.1413e+01
1.0116e+03,1.1647e+01,1.1564e+01
1.0117e+03,1.1478e+01,1.1539e+01
1.0118e+03,1.1470e+01,1.1386e+01
1.0118e+03,1.1623e+01,1.1183e+01
1.0119e+03,1.1814e+01,1.0957e+01
1.0119e+03,1.1902e+01,1.0790e+01
1.0120e+03,1.1848e+01,1.0801e+01
1.0120e+03,1.1743e+01,1.0957e+01
1.0120e+03,1.1714e+01,1.1052e+01
1.0121e+03,1.1804e+01,1.0945e+01
1.0121e+03,1.1948e+01,1.0721e+01
1.0122e+03,1.2056e+01,1.0565e+01
1.0122e+03,1.2082e+01,1.0558e+01
1.0123e+03,1.2035e+01,1.0632e+01
1.0124e+03,1.1938e+01,1.0682e+01
1.0124e+03,1.1798e+01,1.0661e+01
1.0125e+03,1.1610e+01,1.0605e+01
1.0125e+03,1.1381e+01,1.0571e+01
1.0125e+03,1.1157e+01,1.0550e+01
1.0126e+03,1.1045e+01,1.0485e+01
1.0126e+03,1.1149e+01,1.0364e+01
1.0127e+03,1.1428e+01,1.0254e+01
1.0128e+03,1.1694e+01,1.0255e+01
1.0128e+03,1.1780e+01,1.0424e+01
1.0129e+03,1.1697e+01,1.0689e+01
1.0129e+03,1.1623e+01,1.0875e+01
1.0130e+03,1.1723e+01,1.0844e+01
1.0130e+03,1.1987e+01,1.0614e+01
1.0130e+03,1.2285e+01,1.0309e+01
1.0131e+03,1.2479e+01,1.0045e+01
1.0131e+03,1.2429e+01,9.9111e+00
1.0132e+03,1.2079e+01,9.9871e+00
1.0132e+03,1.1612e+01,1.0301e+01
1.0133e+03,1.1362e+01,1.0724e+01
1.0134e+03,1.1510e+01,1.0962e+01
1.0134e+03,1.1908e+01,1.0785e+01
1.0135e+03,1.2223e+01,1.0301e+01
1.0135e+03,1.2273e+01,9.8784e+00
1.0135e+03,1.2192e+01,9.7806e+00
1.0136e+03,1.2220e+01,9.9722e+00
1.0136e+03,1.2380e+01,1.0217e+01
1.0137e+03,1.2450e+01,1.0266e+01
1.0138e+03,1.2262e+01,1.0050e+01
1.0138e+03,1.1935e+01,9.7698e+00
1.0139e+03,1.1761e+01,9.7130e+00
1.0139e+03,1.1910e+01,9.9301e+00
1.0140e+03,1.2279e+01,1.0180e+01
1.0140e+03,1.2636e+01,1.0231e+01
1.0140e+03,1.2837e+01,1.0143e+01
1.0141e+03,1.2876e+01,1.0181e+01
1.0141e+03,1.2796e+01,1.0483e+01
1.0142e+03,1.2651e+01,1.0893e+01
1.0142e+03,1.2531e+01,1.1159e+01
1.0143e+03,1.2596e+01,1.1207e+01
1.0144e+03,1.2940e+01,1.1173e+01
1.0144e+03,1.3364e+01,1.1218e+01
1.0145e+03,1.3438e+01,1.1354e+01
1.0145e+03,1.2933e+01,1.1417e+01
1.0145e+03,1.2173e+01,1.1238e+01
1.0146e+03,1.1823e+01,1.0823e+01
1.0146e+03,1.2143e+01,1.0376e+01
1.0147e+03,1.2657e+01,1.0158e+01
1.0148e+03,1.2780e+01,1.0283e+01
1.0148e+03,1.2485e+01,1.0626e+01
1.0149e+03,1.2219e+01,1.0959e+01
1.0149e+03,1.2402e+01,1.1157e+01
1.0150e+03,1.2953e+01,1.1124e+01
1.0150e+03,1.3377e+01,1.0692e+01
1.0150e+03,1.3392e+01,9.8561e+00
1.0151e+03,1.3151e+01,8.9649e+00
1.0151e+03,1.2876e+01,8.4856e+00
1.0152e+03,1.2682e+01,8.5719e+00
1.0152e+03,1.2581e+01,8.9482e+00
1.0153e+03,1.2528e+01,9.2513e+00
1.0154e+03,1.2573e+01,9.3719e+00
1.0154e+03,1.2838e+01,9.4339e+00
1.0155e+03,1.3306e+01,9.5545e+00
1.0155e+03,1.3751e+01,9.6818e+00
1.0155e+03,1.3917e+01,9.6383e+00
1.0156e+03,1.3741e+01,9.3070e+00
1.0156e+03,1.3363e+01,8.8095e+00
1.0157e+03,1.2971e+01,8.5156e+00
1.0158e+03,1.2659e+01,8.7511e+00
1.0158e+03,1.2411e+01,9.4673e+00
1.0159e+03,1.2197e+01,1.0252e+01
1.0159e+03,1.2015e+01,1.0672e+01
1.0160e+03,1.1884e+01,1.0600e+01
1.0160e+03,1.1809e+01,1.0258e+01
1.0160e+03,1.1787e+01,1.0012e+01
1.0161e+03,1.1830e+01,1.0028e+01
1.0161e+03,1.1969e+01,1.0140e+01
1.0162e+03,1.2222e+01,1.0139e+01
1.0162e+03,1.2516e+01,1.0015e+01
1.0163e+03,1.2666e+01,9.9293e+00
1.0164e+03,1.2483e+01,9.9973e+00
1.0164e+03,1.1950e+01,1.0114e+01
1.0165e+03,1.1333e+01,1.0089e+01
1.0165e+03,1.1020e+01,9.9857e+00
1.0165e+03,1.1132e+01,1.0126e+01
1.0166e+03,1.1438e+01,1.0641e+01
1.0166e+03,1.1700e+01,1.1176e+01
1.0167e+03,1.1848e+01,1.1276e+01
1.0168e+03,1.1892e+01,1.1020e+01
1.0168e+03,1.1841e+01,1.0935e+01
1.0169e+03,1.1703e+01,1.1313e+01
1.0169e+03,1.1525e+01,1.1916e+01
1.0170e+03,1.1407e+01,1.2313e+01
1.0170e+03,1.1465e+01,1.2334e+01
1.0170e+03,1.1773e+01,1.2092e+01
1.0171e+03,1.2243e+01,1.1759e+01
1.0171e+03,1.2605e+01,1.1534e+01
1.0172e+03,1.2673e+01,1.1610e+01
1.0172e+03,1.2571e+01,1.2023e+01
1.0173e+03,1.2605e+01,1.2532e+01
1.0174e+03,1.2930e+01,1.2784e+01
1.0174e+03,1.3385e+01,1.2739e+01
1.0175e+03,1.3650e+01,1.2685e+01
1.0175e+03,1.3605e+01,1.2806e+01
1.0175e+03,1.3454e+01,1.2951e+01
1.0176e+03,1.3402e+01,1.2899e+01
1.0176e+03,1.3418e+01,1.2665e+01
1.0177e+03,1.3401e+01,1.2452e+01
1.0178e+03,1.3349e+01,1.2436e+01
1.0178e+03,1.3333e+01,1.2566e+01
1.0179e+03,1.3360e+01,1.2594e+01
1.0179e+03,1.3339e+01,1.2351e+01
1.0180e+03,1.3222e+01,1.1984e+01
1.0180e+03,1.3071e+01,1.1915e+01
1.0180e+03,1.2954e+01,1.2493e+01
1.0181e+03,1.2843e+01,1.3592e+01
1.0181e+03,1.2711e+01,1.4587e+01
1.0182e+03,1.2667e+01,1.4888e+01
1.0182e+03,1.2812e+01,1.4554e+01
1.0183e+03,1.3029e+01,1.4225e+01
1.0184e+03,1.3076e+01,1.4428e+01
1.0184e+03,1.2883e+01,1.5059e+01
1.0185e+03,1.2632e+01,1.5556e+01
1.0185e+03,1.2534e+01,1.5578e+01
1.0185e+03,1.2647e+01,1.5341e+01
1.0186e+03,1.2949e+01,1.5238e+01
1.0186e+03,1.3400e+01,1.5376e+01
1.0187e+03,1.3833e+01,1.5598e+01
1.0188e+03,1.3996e+01,1.5770e+01
1.0188e+03,1.3860e+01,1.5870e+01
1.0189e+03,1.3646e+01,1.5891e+01
1.0189e+03,1.3517e+01,1.5796e+01
1.0190e+03,1.3407e+01,1.5600e+01
1.0190e+03,1.3175e+01,1.5404e+01
1.0190e+03,1.2834e+01,1.5301e+01
1.0191e+03,1.2544e+01,1.5323e+01
1.0191e+03,1.2413e+01,1.5498e+01
1.0192e+03,1.2396e+01,1.5855e+01
1.0192e+03,1.2364e+01,1.6297e+01
1.0193e+03,1.2219e+01,1.6542e+01
1.0194e+03,1.1966e+01,1.6376e+01
1.0194e+03,1.1711e+01,1.5933e+01
1.0195e+03,1.1583e+01,1.5555e+01
1.0195e+03,1.1622e+01,1.5441e+01
1.0195e+03,1.1728e+01,1.5506e+01
1.0196e+03,1.1747e+01,1.5549e+01
1.0196e+03,1.1625e+01,1.5459e+01
1.0197e+03,1.1442e+01,1.5248e+01
1.0198e+03,1.1288e+01,1.5030e+01
1.0198e+03,1.1196e+01,1.4919e+01
1.0199e+03,1.1194e+01,1.4874e+01
1.0199e+03,1.1314e+01,1.4795e+01
1.0200e+03,1.1508e+01,1.4721e+01
1.0200e+03,1.1644e+01,1.4796e+01
1.0200e+03,1.1631e+01,1.5068e+01
1.0201e+03,1.1510e+01,1.5378e+01
1.0201e+03,1.1350e+01,1.5522e+01
1.0202e+03,1.1153e+01,1.5498e+01
1.0202e+03,1.0943e+01,1.5510e+01
1.0203e+03,1.0877e+01,1.5700e+01
1.0204e+03,1.1114e+01,1.5954e+01
1.0204e+03,1.1607e+01,1.6054e+01
1.0205e+03,1.2095e+01,1.5938e+01
1.0205e+03,1.2377e+01,1.5765e+01
1.0205e+03,1.2506e+01,1.5724e+01
1.0206e+03,1.2634e+01,1.5839e+01
1.0206e+03,1.2767e+01,1.5995e+01
1.0207e+03,1.2766e+01,1.6091e+01
1.0208e+03,1.2589e+01,1.6124e+01
1.0208e+03,1.2404e+01,1.6154e+01
1.0209e+03,1.2406e+01,1.6209e+01
1.0209e+03,1.2559e+01,1.6230e+01
1.0210e+03,1.2592e+01,1.6103e+01
1.0210e+03,1.2291e+01,1.5772e+01
1.0210e+03,1.1830e+01,1.5336e+01
1.0211e+03,1.1695e+01,1.4985e+01
1.0211e+03,1.2151e+01,1.4806e+01
1.0212e+03,1.2892e+01,1.4743e+01
1.0212e+03,1.3325e+01,1.4747e+01
1.0213e+03,1.3154e+01,1.4867e+01
1.0214e+03,1.2620e+01,1.5087e+01
1.0214e+03,1.2204e+01,1.5177e+01
1.0215e+03,1.2211e+01,1.4884e+01
1.0215e+03,1.2594e+01,1.4312e+01
1.0215e+03,1.3070e+01,1.3912e+01
1.0216e+03,1.3341e+01,1.3978e+01
1.0216e+03,1.3268e+01,1.4335e+01
1.0217e+03,1.2941e+01,1.4629e+01
1.0218e+03,1.2553e+01,1.4777e+01
1.0218e+03,1.2279e+01,1.4961e+01
1.0219e+03,1.2178e+01,1.5291e+01
1.0219e+03,1.2070e+01,1.5636e+01
1.0220e+03,1.1835e+01,1.5786e+01
1.0220e+03,1.1598e+01,1.5684e+01
1.0220e+03,1.1488e+01,1.5457e+01
1.0221e+03,1.1574e+01,1.5273e+01
1.0221e+03,1.1854e+01,1.5200e+01
1.0222e+03,1.2185e+01,1.5189e+01
1.0222e+03,1.2331e+01,1.5107e+01
1.0223e+03,1.2165e+01,1.4860e+01
1.0224e+03,1.1910e+01,1.4574e+01
1.0224e+03,1.1963e+01,1.4491e+01
1.0225e+03,1.2431e+01,1.4650e+01
1.0225e+03,1.3015e+01,1.4845e+01
1.0225e+03,1.3373e+01,1.4885e+01
1.0226e+03,1.3415e+01,1.4787e+01
1.0226e+03,1.3301e+01,1.4703e+01
1.0227e+03,1.3253e+01,1.4702e+01
1.0228e+03,1.3410e+01,1.4685e+01
1.0228e+03,1.3750e+01,1.4580e+01
1.0229e+03,1.4071e+01,1.4503e+01
1.0229e+03,1.4130e+01,1.4550e+01
1.0230e+03,1.3871e+01,1.4639e+01
1.0230e+03,1.3488e+01,1.4635e+01
1.0230e+03,1.3229e+01,1.4480e+01
1.0231e+03,1.3173e+01,1.4272e+01
1.0231e+03,1.3209e+01,1.4155e+01
1.0232e+03,1.3183e+01,1.4120e+01
1.0232e+03,1.3051e+01,1.4101e+01
1.0233e+03,1.2900e+01,1.4113e+01
1.0234e+03,1.2863e+01,1.4177e+01
1.0234e+03,1.3024e+01,1.4216e+01
1.0235e+03,1.3329e+01,1.4133e+01
1.0235e+03,1.3622e+01,1.3964e+01
1.0235e+03,1.3784e+01,1.3871e+01
1.0236e+03,1.3810e+01,1.3952e+01
1.0236e+03,1.3751e+01,1.4155e+01
1.0237e+03,1.3664e+01,1.4401e+01
1.0238e+03,1.3602e+01,1.4652e+01
1.0238e+03,1.3622e+01,1.4831e+01
1.0239e+03,1.3780e+01,1.4808e+01
1.0239e+03,1.4080e+01,1.4567e+01
1.0240e+03,1.4441e+01,1.4285e+01
1.0240e+03,1.4714e+01,1.4137e+01
1.0240e+03,1.4767e+01,1.4103e+01
1.0241e+03,1.4609e+01,1.3985e+01
1.0242e+03,1.4392e+01,1.3640e+01
1.0242e+03,1.4263e+01,1.3145e+01
