t,x1,y1,z1,x2,y2,z2
1.750000e+01,5.204105e-02,5.422682e-02,5.105791e-02,2.818484e-02,6.805601e-02,1.944031e-02
1.800000e+01,5.200632e-02,5.382978e-02,3.775961e-02,2.825116e-02,6.780968e-02,1.449370e-02
1.850000e+01,5.410251e-02,6.055348e-02,3.542856e-02,3.113006e-02,7.468954e-02,2.421120e-02
1.900000e+01,5.330464e-02,5.791828e-02,4.780883e-02,2.961411e-02,7.193764e-02,2.830740e-02
1.950000e+01,5.102529e-02,5.394647e-02,6.082057e-02,2.675706e-02,6.806834e-02,4.317177e-02
2.000000e+01,5.362290e-02,5.711416e-02,6.858132e-02,3.037349e-02,7.090604e-02,3.769879e-02
2.050000e+01,5.309119e-02,5.697329e-02,6.459235e-02,2.945006e-02,7.093069e-02,3.991848e-02
2.100000e+01,5.189626e-02,5.355508e-02,5.053189e-02,2.762006e-02,6.769321e-02,3.433362e-02
2.150000e+01,5.240653e-02,5.487788e-02,4.036189e-02,2.959659e-02,6.893324e-02,2.273275e-02
2.200000e+01,5.225449e-02,5.808145e-02,3.737094e-02,2.953897e-02,7.218742e-02,2.215444e-02
2.250000e+01,5.239304e-02,5.525118e-02,4.798333e-02,2.872338e-02,6.908964e-02,1.841245e-02
2.300000e+01,5.145209e-02,5.514341e-02,5.209580e-02,2.880503e-02,6.912315e-02,2.914695e-02
2.350000e+01,5.219784e-02,5.712433e-02,4.581695e-02,2.957400e-02,7.114251e-02,2.623140e-02
2.400000e+01,5.255150e-02,5.655218e-02,4.060700e-02,2.936844e-02,7.053112e-02,1.967113e-02
2.450000e+01,5.145915e-02,5.321460e-02,3.677025e-02,2.860878e-02,6.731783e-02,2.085471e-02
2.500000e+01,5.328196e-02,5.515006e-02,4.936421e-02,3.045242e-02,6.905478e-02,2.434041e-02
2.550000e+01,5.327394e-02,5.573953e-02,4.394221e-02,3.031989e-02,6.971106e-02,2.255384e-02
2.600000e+01,5.203596e-02,5.352432e-02,4.945903e-02,2.875970e-02,6.751490e-02,2.651256e-02
2.650000e+01,5.231462e-02,5.388420e-02,5.717421e-02,2.870972e-02,6.794828e-02,3.730514e-02
2.700000e+01,5.354884e-02,5.789823e-02,6.066950e-02,3.032370e-02,7.204836e-02,4.664213e-02
2.750000e+01,5.299769e-02,5.333572e-02,6.604093e-02,2.923627e-02,6.730685e-02,4.166617e-02
2.800000e+01,5.072685e-02,5.407938e-02,5.932595e-02,2.649216e-02,6.809673e-02,3.501149e-02
2.850000e+01,5.371189e-02,5.643662e-02,5.201160e-02,3.047742e-02,7.036950e-02,2.846147e-02
2.900000e+01,5.356531e-02,5.582839e-02,3.925892e-02,3.013429e-02,6.981652e-02,1.956521e-02
2.950000e+01,5.098311e-02,5.284581e-02,4.056180e-02,2.652600e-02,6.702006e-02,2.601680e-02
3.000000e+01,5.249420e-02,5.487956e-02,4.587863e-02,2.924392e-02,6.887715e-02,2.438489e-02
3.050000e+01,5.350686e-02,5.696097e-02,4.881178e-02,3.050318e-02,7.091287e-02,2.626934e-02
3.100000e+01,5.138844e-02,5.490623e-02,4.284677e-02,2.747555e-02,6.884958e-02,1.738778e-02
3.150000e+01,4.974899e-02,5.199983e-02,4.097110e-02,2.676615e-02,6.605980e-02,2.004425e-02
3.200000e+01,5.318167e-02,5.545606e-02,4.109788e-02,3.051945e-02,6.956289e-02,2.703703e-02
3.250000e+01,5.235458e-02,5.593780e-02,4.556991e-02,2.897623e-02,6.993931e-02,2.461942e-02
3.300000e+01,5.002322e-02,5.436056e-02,5.414706e-02,2.703891e-02,6.839119e-02,3.121948e-02
3.350000e+01,5.319341e-02,5.293254e-02,5.691562e-02,3.041288e-02,6.677752e-02,2.896565e-02
3.400000e+01,5.359686e-02,5.679202e-02,5.781254e-02,3.075220e-02,7.076005e-02,3.578723e-02
3.450000e+01,5.065928e-02,5.804030e-02,5.397107e-02,2.768579e-02,7.223407e-02,3.960672e-02
3.500000e+01,5.212656e-02,5.645453e-02,5.677451e-02,2.885934e-02,7.056368e-02,3.938376e-02
3.550000e+01,5.330561e-02,5.575245e-02,5.310777e-02,3.037804e-02,6.974583e-02,3.171500e-02
3.600000e+01,5.206609e-02,5.645474e-02,4.786374e-02,2.866732e-02,7.036079e-02,2.107922e-02
3.650000e+01,5.092505e-02,5.695547e-02,4.030563e-02,2.701230e-02,7.097960e-02,1.830527e-02
3.700000e+01,5.270208e-02,5.516228e-02,3.962412e-02,2.955218e-02,6.919049e-02,2.103870e-02
3.750000e+01,5.301987e-02,5.572354e-02,4.708997e-02,2.966073e-02,6.975484e-02,2.834261e-02
3.800000e+01,5.081903e-02,5.649424e-02,4.463612e-02,2.655391e-02,7.056264e-02,2.436541e-02
3.850000e+01,5.301059e-02,5.965144e-02,4.503828e-02,2.950595e-02,7.355359e-02,1.989289e-02
3.900000e+01,5.260279e-02,5.571012e-02,4.297454e-02,2.939663e-02,6.965026e-02,1.983882e-02
3.950000e+01,5.184029e-02,5.760424e-02,4.893759e-02,2.785556e-02,7.168826e-02,3.029506e-02
4.000000e+01,5.239389e-02,5.793603e-02,5.206443e-02,2.894400e-02,7.201081e-02,3.405914e-02
